"請不要like或dislike一星仔和打手

老實說這齣電影我「看」了「兩次」，因為很好看？非也，是命運的作弄，一次在航班上，另一次因為抽獎得了優先場門票，但不幸地兩次都在精神恍惚、意志迷糊下欣賞，其實因為自己身體不爭氣，疲累得睡了半場，所以由我評價這套戲，有點不夠資格，以下我只以自己清醒時的理解，說說自己一點點零碎的感覺。
我覺得賓史迪拿在轉戲路或轉型中，畢竟喜劇演員有笑料用盡的時候，羅賓威廉斯可能為找不到喜劇靈感犯愁而抑鬱，又或者不甘只是喜劇演員而中斷生命，但他、賓史迪拿和占基利的攪笑形象太過深入人心，以致陷入進退兩難的尷尬局面，要演文藝戲，觀眾未必願意付鈔捧場，片商也不肯繼續以高片酬聘用⋯⋯難怪他們的戲軌都是「死路一條」。
之所以覺得賓史迪拿在轉型，只要你留意他由「情迷索瑪利」，經「翻生侏羅館」，至「發夢王大冒險」，已見笑料數量和頻率逐步減少減低，發夢王已偏重探討人生多於攪笑，而這一齣笑料更只是配菜，說理才是大部份，所以賓迷可能會覺得有點悶和不習慣。
片中賓史迪拿和娜奧美屈絲飾老夫老妻，而雅曼達施菲和阿當戴華演另一對年青夫婦，內容由中年危機開始，比較年青與中年對事業、愛情和家庭的不同價值觀：
1. 對事業：中年講多過做，諸多顧忌，裹足不前；年青做左先講，魯莽衝動。中年做事講原則，過程變得保守，年青的不擇手段，只求目的。
2. 對愛情：中年求穩定，反而一生一世；年青玩世不恭，各自搵食，互相背叛，離離合合。
3. 對家庭：中年講忠誠，或間中意亂情迷，但總能迷途知返，講求忠誠；年青的把家庭放到最後，可有可無。
4. 中年人願意向年青人學習，潮著、踩Roller、Hip Hop熱舞⋯⋯走入年青人世界（可能是唔認老或要強把青春留住？），但年青人不僅不接受，被利用完還被棄之如遺，我心照明月，明月照溝渠？以為是他們的全世界，到頭來卻走不進他們的世界？自以為是典範，想著被崇拜，結果教識徒弟冇師父？自作多情，諗多左？
整體來說，對片子要表達的主題（如果沒理解錯）不喜歡，把中年人描成正派，年青人變成奸角，這種簡單二分法，令到說理失去說服力，有失客觀和中肯。如果中老年人保持青年的積極樂觀，年青人參考大人的經驗，學著謹慎，互相學習，互相欣賞和信任，世界有望變得和諧，生活將更美好⋯⋯可能我太天真，也太理想了吧？",negative
"storyline and bad acting. Please don't spend money on this, a clear waste of money..",negative
不要被戲名和宣傳愚弄，完全不好笑，對白超煩，悶到嘔，回水！,negative
說出人到中年的苦惱，如何走下去早被社會所安排，半點不由人。中年人想變年輕人，年輕人表面放曠，其實嚮往名成利就。但係整個戲劇非常混亂，不帶半點章法，令人感到導演力不從心，如同電影中嘅紀錄片一樣，難以盡善盡美。,negative
Extremely boring!!!👿,negative
故事一開始係唔錯，表達到2代年齡層之間既差別，但去到中後段開始唔知想點咁，我睇到有Ｄ亂。,negative
"片名叫《玩轉4字頭》，顧名思義，即係講40歲嘅野，片頭開始都仲算係貼題，兩公婆面對生仔嘅問題，中年人接觸年輕人嘅野，套戲頭三份一之後就開始有d離題。

Ben Stiller拍紀錄片，有個後生仔黐埋佢到，想借助佢嘅關係，接近佢老婆阿爸，而且呢個後生仔嘅紀錄片大受歡迎，Ben Stiller發現呢個後生仔嘅紀錄片有問題之後要佢當面同全部人解釋。故事黎到呢到就好有問題啦，呢樣野同40歲有咩關係啊？呃人呢d野幾多歲都得嘅啦，之後套戲嘅結局都唔係好明。

四個角色裏面演得最好嘅應該就係囉左上屆威尼斯影展最佳男演員嘅Adam Driver啦，佢演呢個角色都演得幾奸下，本來想比套戲三星，但因為Naomi Watts所以比多一粒星啦。",negative
"This movie successfully relayed to a group of couples whose career, marriage and just about every aspect of their lives are getting stale.

It tried to mix thing up in the movie. I think some of us will get inspiration but others might find this impossible.",negative
未睇之前以為主要係講40代同20代的對比。但點知唔係好深入講。有悶場。主要係講透過兩對couple帶出拍攝紀錄片的唔同觀點。對拍攝唔多熟悉。好難代入。,negative
自問已是個四字頭，但看這電影卻沒一點共鳴，太一廂情願的將四字頭描寫成沒理想沒生活沒意義的失落一代，對年輕一輩卻看作冒險、不負責任甚至詭詐的一群，這樣的故事架構本身已無趣，然後他們之間的交集竟然是拍紀錄片，如此離地的題材，根本難以令人投入，勉強了大半場，只好放棄！抽離去看更覺賓史迪拿無聊，他在《發夢王大冒險》的角色意圖在這次翻新一下再用，更加是令人滴汗！,negative
親親共匪的屁股，請回大陸拍戲，唔好欺騙香港人金錢，過主啦！,negative
戲情已經悶同差 最差既係成日無啦啦唱啲普通話對白 睇到中途頂唔順走左,negative
"Wt_ is going on? A boring story with tones of annoying putonghua songs that made me can't even nap in the cinema.

Rating it 0.5 for the movie stars",negative
"杜琪峯有唔少作品都非常優秀，《鎗火》、《PTU》、《黑社會》、《奪命金》等等，甚至乎最近嘅《毒戰》都幾唔錯，但今次呢套《華麗上班族》就好失敗啦。

首相要講講個劇本，唔係話張艾嘉寫劇本唔得，而係呢種劇本好明顯局限左杜琪峯嘅發揮，睇開杜琪峯d戲嘅觀眾都應該知佢最拿手嘅就係處理外景，但呢套戲全程都喺個搭出黎嘅棚裏面，咁就見到杜琪峯d功力冇曬啦。

發哥戲份少所以就唔講，陳奕迅做得唔錯，張艾嘉同湯唯就一般般啦，其實個人覺得拍音樂劇或者舞台劇係冇問題架，但首先你d歌要好聽囉，但呢套戲d歌真係好鬼難聽…",negative
"東京未婚妻(Tokyo Fiancee)
09/06/2015
看“東京未婚妻”的觀眾，極可能有非常分歧的感覺和看法。
如以一種外地人的角度看日本本土文化，像片中女角愛美麗看法一樣。那麽 ，看到的是簡單直接，愉快新奇的一幕幕 。雖然玩味甚重 ，但在調皮的背後，亦有寫實的深度，間接道出日本文化令外來者疑惑的一面 。
如以熟悉日本文化的角度來看，本片肯定令觀眾有不是那杯茶的感覺。他們會感覺本片充斥着頗為表面的描述 ，甚或零散的事件編排。劇情不是談情説愛，就是飲飲食食 ，整部作品就像沒有基礎地懸空了。
你是前者還是後者？我的選擇是：寧願簡單一點。對 “ 東京未婚妻”，我有出奇的好感，那可能是我欣賞女角Amelie對日本簡單不過的好奇心  ：愛日本 ，找個日本男朋友，談情説愛，發掘日本有趣文化，然後愛情無疾而終。這不就是青春嗎？燃燒青春就是這羣年青人的特權。
再加上片中亦有提及對日本文化，   家庭關係，婚姻等種種疑惑，雖然着墨不深， 但仍看到導演的努力。用簡單的心態與角度欣賞本片， 肯定你會有較大得着。
PS: 最令人摸不着頭腦的是 ，導演為何保留一些沒有用處的裸露鏡頭，而令作品變為三級片？",negative
剛回顧完布達佩斯大酒店再來看這一部電影，覺得節奏略顯緩慢，想必導演還是想刻意營造這樣的氛圍。醫生的演技差評。想看看Dolan的《媽咪》,negative
成個故事都好唔合理，講佢點解會唔變老，又講得好求其，同埋如果佢已經咁老，又鍾意個後生，好有嫲孫戀嘅感覺，成套戲都有d悶,negative
虽然是女神Blakery演的电影，但是剧情什么的真的是太过白烂，编剧的脑洞实在太大而且有些地方衔接得太牵强，要不是为了看女神，真的不值得去电影院看！,negative
評分低，冇expect太多，所以比預期中好睇嘅。,negative
成套戏无晒第一集嘅紧凑同吸引力，又冇第二集嘅连贯性同咪追看嘅价值，口水多过茶，有一段戏仲几乎瞓着咗。明白点解会被評得咁低分。非常失望,negative
當然不能與小説相提並論，有些說悶的人，你們有看過小說嗎，如果就咁睇一集，覺得悶也是正常的，但電影始終係電影，將整本小說的結局，能用2個多小時拍成這樣已算不錯，但我不覺得悶，反而不想就咁完。但有些劇情位置，如果不是為了3D效果，是否會拍得更好。女主角真係愈大愈靚，但大結局完了，真的很不捨，唯有再看小說吧！如果將來所有戲都拍成有3D效果岀現，我諗我吾會再入戲院睇戲。,negative
悶就係悶咗D，但係無人哋講嘅咁錯,negative
為睇而睇，最慘系上套講乜已唔多記得，結果頭個鐘睇到舊雲咁😅,negative
5明點解最後宣佈殺snow嗰時啲樓無爛曬。。。5明點解女主角kiss男主角就會清醒。。。5明點解自己要睇le套戲。。。,negative
如上，结尾交代真的一般，失望。,negative
主要交代劇情，中場只有一少部分打鬥，不過本身呢一類小說都係fans向嫁啦，睇開咪繼續追落去囉。今集只係嫌佢走得太快，成部電影剪到一忽忽支離破碎，好似一段段片段痴埋一齊咁。,negative
再一集係交代劇情　相比係第一二集　呢集失色了　睇完即刻返屋企睇返第一二集,negative
"好悶 無乜高潮位 女主角行事無乜計劃
好多對白 以為有仗打 原來係小隊出戰
根本無需要分2集 第1第2集都係好平淡無高潮位",negative
我覺得最後個到有d悶,negative
以改篇小說而言，太多嘢交代，但仍有緊張場面，今集配角出色，女主角反欠進一步驚喜,negative
Hunger game final麻麻地，節奏比較慢，全長138分鐘，中間有d悶,negative
"追咗咁耐…來到最後一集,冇理由唔去睇…有點而失望",negative
節奏慢，文戲多，因為睇開，還需完成。當中都有一、兩幕比較緊張和有可觀性。,negative
沒有最爛 只有更爛！！,negative
"追開嘅應該都早知結局啦

原本見一本書分兩集播

上集已經無咩睇頭（口頭交代），以為集中火力於最終回？Sorry, 原來呢個諗法太天真。

演員演技唔係唔好，但都無補於事。

睇開嘅睇早場算喇，剩返嘅錢用嚟買書珍藏好過。",negative
"打定輸數
但比預期中好些
Jennifer lawrence是亮點",negative
"緊張位太小了。。。
而且我老公睇到訓著左",negative
有點亂，馬虎，我睇哂咁多集，呢集太求奇！,negative
不值得看  破壞整個故事口卑,negative
無必要拍下集啰！浪费時间！,negative
"成個系列拍到爛晒
拖到分開p1 p2上映
論劇情，大把小說改編電影好過佢
論特技，大場面雖然吸引
但唔好抱咁大期望入戲院",negative
悶到死， 平鋪直敘，最後收尾間直不知所為。不是作者的問題，是導演的冇料到,negative
真系好悶 中曬伏 好耐冇睇過咁爛既西片！ 成套戲講多過打 得黑色墨水同埋變異獸好睇d...136分鐘 悶足100分鐘,negative
將5集減為三集就可以。今集好能悶。好九悶呀。其實一早想吾睇。但睇左三集比佢騙多兩集。朴街。,negative
口水多過茶，電影非常乏味。沒有一，二集的神髓，草草了事，可以不看。,negative
唔係為咗第一二集真係唔去睇！,negative
五好睇，又悶，高潮位又少,negative
"本篇電影故事情節有點兒牽強，無什麼科技的十三區難民去攻打高科技都城，沒有什麼人海戰，沒什麼械鬥或兵謀；短兵相接的情節東拼西湊下，史諾總統就莫明奇妙地給反抗軍俘虜了。女主角多次重傷住院都沒死，隻身走到總統府都可以安然被帶回療傷。
睇小說既話，反而省卻好多呢啲牽強既環節～
同RUNNING MAZE一樣，呢幾年由小說改編而成的所謂三部曲，已經越做越失色了。",negative
"JLaw係我最鍾意既演員之一，所以死撐都撐埋第四集。頭一二集都仲幾正，第三集mockjay1開始已經有沒完沒了既感覺。
以呢類青年美國戲黎講算係唔錯，有談及人性同歷史既先例，比起Twilight/Maze Runner有意義得多。但戲情依然易估同主角永遠都超級好采又打極唔死。",negative
不算動作片劇情亦不緊湊，有點失望,negative
如果有睇原著的就一定會知劇情，只係電影有好地方跳晒！同埋最後的結果真係。。。,negative
冇咩驚喜，結局平平無奇,negative
尋日终於睇左 可能我期望過高 真係有Ｄ失望 眼高手低 文戲多 我隔離個唔識係度玩fb. 但係唔睇又唔得 睇左之前個三套唔通唔睇咩？！ 咪玩喇老細,negative
本來都有的期望，睇完實覺爛得交關，唔信你就試下，兩個人二百多元，兩個鐘左右啫！',negative
整套電影毫無高潮！毫無緊張刺激！悶足全程！導演、編劇要打Pat Pat！,negative
"今集影評真系好壞參半
個人覺得動作成份不過不失
當然劇情要交代清楚系會較悶
但亦已經糸最後一集所以必追
只覺得結局有點草率左少少",negative
節奏太慢，女主角一臉我一定不會死的淡定。,negative
開頭悶到訓左.....唔係男友係到叫返醒我....我諗我訓死了,negative
"悶場，爛尾
爆破場面唔多",negative
結局真心急過頭 重點反政府個到無重講,negative
除了特效，一无是处！无聊无趣，逻辑不清，感情线肤浅做作。,negative
女主角不聽號令的行動，是整套戲的戲玉，但結果卻變成無甚意義，令人覺得有犯駁之處，但如果她不是不聽號令，整個故事又無法更精彩地發展下去。如果她是超能力者，當然可以配合反抗軍精彩地打一場絕地反擊戰，可惜她不是復仇者聯盟，所以劇情理所當然不能滿足觀眾對現代科技動作片的需求。整片的特技及劇情亦繼續圍繞飢餓遊戲，算是沒離題，但文戲太多，亦令追求觀感刺激的觀眾失望，總體我比3.9分。5分平衡下1，2星。,negative
看過第一二集自然想追埋落去，第三集同今集頭段故事發展都比較慢，去到尾段比較趕倉卒，變成這集只是交待結局，冇咗頭兩集既故事感。,negative
"忠於原著 變種人好恐怖 好睇
但無睇前面故事的話 可能會唔明發生咩事",negative
本身一直好中意hunger game 一直都有追 認真呢集講多過打 前面係咁感情戲 訓左加埋都10分中,negative
"I like the story but the movie is a bit boring
同埋如果無睇之前集數，會完全唔知套戲up乜",negative
Part one was already boring ! This one is worst !!!,negative
本身追開頭3集， 第一、二集都算過得去， 去到第三集已覺悶到反眼， 預計第四集會考慮去唔去之際， 但見到大部份評價劣評如潮， 為免入戲院瞓著都是放棄好了。,negative
"雖然個尾係有小小失望，
但故事整體都算係咁啦！
不過又係有啲zombie之類ge野…@_@",negative
今集真係有啲失望，冇咩緊湊嘅環節，最期待嘅激戰部分竟然冇出現過，仲要係最老土果隻「暈完醒返場仗就打完」...,negative
西片黎講 佢都算係tbb 咁大家明啦 有時間又冇節目又眼瞓但又想出街 其實可以去睇呢出戲 包好瞓,negative
"Part II is NOT necessary as the show can be concluded in one episode. Nevertheless, the conclusion of this movie draws a good reminder to all the current world leaders to lead the world with great purpose than short-term gains. ",negative
如果有睇頭兩集既話，呢集都值得睇既。雖然劇情冇咁吸引，但都有適當既緊張刺激位，開頭有小小悶。,negative
"冇feel....主角光環出曬面。。。set好曬成條路比佢行，去到後尾估到曬想點，悶到一個點-.-後悔睇左(利申冇睇過書
",negative
"追呢開套戲嘅，點都要追埋呢集架啦，
好睇唔好睇始終要為呢套戲劃上句號～

首先好多人都話睇果時係想套戲快啲完，
悶到瞓著，咩廁所位⋯唔係掛⋯又好似part1咁⋯
咁我頭先睇完覺得又無你地講到咁鬼差⋯

可以講part1係交代，呢集就真·開波，
悶就得開頭少少，之後都好okay，
劇就唔透，入去睇啦。

PS：假若你一集都無睇過，本人建議閣下唔洗入去睇呢集，留返啲錢，等出套裝bluray版，叫埋班老死一次過喺屋企煲曬去仲好⋯你咁樣齋睇左呢集到時又上黎話悶到抽根就無咩意思😏",negative
"拉布情況好嚴重，為賺盡不惜拍多集爛片，明明係經典,可惜可惜",negative
"好似好夾硬嚟，但又可以解釋到
因為想獨攬大權而搞出呢壇野／爆炸2次／統統都好似好合邏輯，但感覺怪怪
（冇咗第一，二集既吸引力，似拖長嚟做）",negative
開頭悶到pk...中尾係好緊湊既，但成個幾鐘後既事，唔係同人一齊睇既話，一早走人。,negative
唔知本身個故仔係咁 定係剪得差 個感覺好似係1忽1忽 無完整性 有d部分過長 令到成套戲好似特登拖到2個鐘咁,negative
Story very simple and boring！ I fall asleep in the middle of movie! Way too line!,negative
可惜既係，套戲爛尾係因為本身個故事都係爛尾,negative
"本來個題材都唔錯，第一二集都好睇，但真係唔明點解自由幻夢要分兩part，編劇又差，其實可以一集做哂，可能係為左想賺多啲錢而分兩part掛。
最衰嘅係爛尾！真心唔明點解Katniss醒返就乜事都冇，個戰爭就咁就完左，呢個係令我最不解同失望嘅地方。
本來對呢套戲係幾期望，果然期望愈大失望愈大，就咁就浪費左一個好劇本。",negative
劇情張力不夠，故事性不太強，唯動作及特技勉強合及。如非一直有追看前集而想得知結局，此集不值一看。,negative
講真，自由幻夢不需要分開上下集，上集悶不再講，下集兩個鐘得中段好少少，同打變種人叫刺激的之外，其他時間悶到瞓著左,negative
"如果5係睇左身1集ok,根本5會中招睇第2集,所謂架結局住分開上下集騙錢,第2集已經中左伏架啦行行企企講多個做甘就完左1集,今次局啦住睇第3集啦~叫做有點野睇啦～但都係悶到反艇拖長來做,成班所謂架前線根本5似打緊仗,長期行行企企講多個做,戒備狀態係0架~所謂個件scanner甘重要又只會得1部而又只能根1個人shit~軍人打仗得刀仔真係第1次見,長期影住女主角大特寫演繹內心戲,但其實根本冇戲,最好戲只有1場得最後,完全冇危機意識",negative
最好看都係1-2集。今集都係悶,negative
"《飢餓遊戲》的主題是其實我們日常生活中會遇到很多殘酷的抉擇，雖然未至於生與死，但是足以影響身邊的事及人，而我們會從這些抉擇中成長，決定我們的為人，從而發掘出人性的真善美

這套電影雖然沒有哈利波特般充滿動作，愛情，刺激，但是他較有內涵，亦講述一個更像我們的平常人。katniss並不是無所不能的英雄，而是為時勢所逼，為家人前途著想站出來，她亦有人性軟弱的地方，因此我們很容易將自己的經歷與她聯繫

我十分明白為何這套戲負評如潮，電影或許不是大家所預期的驚心動魄，戰鬥連場，但是mockingjay part 2亦有他令人深刻的地方，作為一個終極篇，它成功完成了他的任務，因此我離開影院的時候仍然是一位滿意的顧客！",negative
我唔介意踩多一腳咯⋯,negative
等到最後一集，可惜又長又悶，無高潮，就算你無睇過本書都知道內容的發展。打鬥場面很弱，CG也十分行貨。有負影迷的期待。,negative
Not like the first movie.  Too predictable.,negative
"真系好慢同好呃錢,結局又草草了事",negative
哎，太长了两多小时坐下来，中间就想快进，感觉很硬生生想拉长电影拉得太明显，不是很有意思，最后那个老总理被抓显得很突兀，有种该细节的地方不细节，不改的地方拍好久。什么最后结婚生子这种段有放那么久的必要吗……,negative
夾硬拖慢黎分兩集上畫，結局悶,negative
太女人了（只係著重感情細膩），不宜男人觀看,negative
"頭中段好睇好刺激 豆夾位我覺得可以再多啲
最後令你會唸 幾時完場。後尾真糸好悶！",negative
第一日已經看了，遲了評分，因為一直在看，所以沒有放棄終極編，本身好欣賞女主角的角色，用人用得好，失望是在女主角唔打得，只是自己的感受，如沒有同感，請見諒。,negative
"Other than the violence and gore that isn't quite surprising anymore for hunger games that is supposedly aimed at tweens, the last episode was as expected. Graphics was good, storyline a bit too draggy, but acting was good. Nothing special or ground breaking.",negative
For Philips Hoffman ;) waste for such a great cast!!!,negative
"一二真係好看
三太失望
四有点失望",negative
"呢套戲除左失望之外無另一個形容詞！

又悶又難睇！依套嘢40蚊都唔值！",negative
整個系列虎頭蛇尾又一例子，成套戲冇高潮可言！,negative
追了hunger games幾年從未斷過。這次是最後了…雖然結局有點令人有點無言，不過整體劇情來講依然緊湊。贊,negative
"不好睇！講多個動作！！！！！
睇電影有（五金店）送！！",negative
悶到訓着。比大陸片更差。戲院老闆不要播啦，怕割爛坐椅。,negative
垃圾到仆街。我係一路睇緊套戲一路打緊呢段評語。如果你地想睇一套口水多過茶，令你狂打喊露既戲，咁就簡呢套戲黎睇啦！,negative
positivest half is super slow and 2nd half has little action. Disappointing ending to the series. People sitting behind me were so bored they were watching another movie on their cell phone!,negative
"無期望都可以咁失望
悶到訓著咁劑 好想離場 但礙於俾左錢既關係 撐到最尾 真係吹9脹",negative
為了完結而拍，沒驚喜，沒太刺激，有點失望。,negative
開頭係幾好睇，點知去到最後真係屌左出聲，一間院成60幾人，起碼有40幾個都大聲屌！結尾垃圾到仆街！,negative
"套戲垃圾…拍攝無聊…
故事無言…戲情無稽…
交代混亂…為拍而拍…
拖拖拖拖…每況愈下…
掛名影后…
真係唔知睇左一套咩片
文戲?!愛情?!喪屍?!
請恕小的睇戲太少…印象中搵唔到一套戲比它爛睇/_\",negative
好公式的一個結局，真係為左拍而拍咁，呢一集女主角好似無咩表現咁，反而個總統史諾幾好戲。,negative
本來打算睇女主角點結束場戰爭，點知……俾戰爭結束佐女主角，總之就麻麻哋，俾之前果D評論呃佐。,negative
"老實說我認為第一，第二章的飢餓遊戲比較好睇！
因為沒有了在遊戲中的激烈，現在只有革命的故事，初段比較有悶場。
尾段處決snow的時候常算不錯！",negative
我以為上集文戲係交代劇情，今次滿心期待一出就睇，結果咩狗屎劇情，無聊到我後面個阿叔打住鼻鼾睇咗半場，我冇怪個阿叔，因為真心無聊，過咗幾個陷阱一堆為出場而出場，為死而死嘅死晒之後，以為要打大佬之際同我講空襲投降？？？？？都城唔係軍力無敵對手只係貧民同反抗軍？？？？？一早空襲就得咁珍妮花穿乜陷阱？？？？？咁多錢佈陷阱冇錢防空？？？？？仲要投降咗之後仲無聊住咁拖咗陣，成集嘢我完全唔覺得有一個位係會令人振奮嘅，抱住希望入去，屌住咁走,negative
最精彩 trailer 出晒，睇落好似好緊湊，只係得中段1part 精彩…但個結局感覺太'hea'!!太平淡完 ……只係比part 1好少少，最好睇都係 1，2集…… 總括黎講，信我講，唔好抱希望入去睇，會開心d,negative
我冇睇過原著，只係以看電影既心態去欣賞，由12年入場睇第一集到呢集，之前幾集都好好睇，但唔知點解今集就失晒焦，冇晒重心去講個故事，今次頭幾集既重要人物角色都只係出一出場，唔知係咪因為演員Philip Seymour Hoffman吸服過量藥物身亡而影響了打後劇情既發展，一開場便說了超過半小時既文戲，到中段差不多每個場景又跳一跳，白白浪費了華麗既場景，到後段更是趕收工感覺，Gale這男角色忽然轉變實在令人費解，劇情交代實在有點亂，感覺很不實在，不知是不是導演拍的問題 :( 個人對前幾集都很滿意，都是同一既飢餓feel，為何到了最後一集可以拍成這樣呢？ （以上只屬個人意見）,negative
呢集比上集緊張剌激，因為上集太多文戲。黎到大結局，我嫌最後3分鐘有d畫蛇添足。加上「異型」嘅出現有點不似飢餓遊戲嘅style!,negative
掛羊頭賣狗肉，又話好勁會打到飛天，上集已經悶，今集仲悶，主角們節節敗北，成日講埋d兒女私情，仆街,negative
"由第一集嘅爆炸性題材，到第二集女主角嘅癲瘋作戰 心裏已經對呢部電影有好大嘅肯定 好想睇之後嘅發展(我冇睇原著) 睇完第三集已經好想x出黎 點解個劇情會系咁 會系咁無里頭 成集個焦點吾知系邊 心諗算啦 可能導演想埋更多嘅伏筆系完結篇 所以呢集會輕描淡寫咁帶過 點知...點知WTF 今集搞乜鳩 我吾可以話忠實fans 但都有追開，好滿心期待咁入場  一開波聽班友鳩up左一輪 之後終於到女主角出場 以為可以睇番場激烈小小嘅打鬥 可以睇佢射極都仲有嘅神箭啦 頂...射個幾野就算 仲要不斷咁比人做低 跟住又出去行行企企 打機咩依家 最離譜系個結局 好似夾硬要埋尾咁 吾想拍咪吾好拍囉 真系NTMD
一句到尾 失望 入戲院睇咁多戲呢套系唯一令我有睡意 系咁",negative
不過成套故事就係講啲爾虞我詐嘅野，成日比人罷佈，個個都為自己目的而說話～男女主角都唔知咩係真咩係假～尤以peter仔特別嚴重，究竟係咪女總統下令炸人，定男總統自編自導插贓架禍，最後又係咪鐘意Peter仔呢啲野，先係故事重點，不過都真係幾悶⋯,negative
positive0萬個失望。。未試過睇戲未夠一個鐘就想走。。中伏😑千奇唔好睇，儘管你每集都睇過。好悶。。又貴張票！結局草率了事，求求奇呃人咁多集,negative
"不能入圍oscar侯選名單
實在可惜
真的很喜歡這電影",positive
"我沒看過漫畫 但我覺得這戲很好看
雖然故事簡單 一間只開夜晚的食堂 有著一班常客 而各人背後都有其獨特故事
其實是一個非常眾生相的故事 好看！",positive
食客無論在生理和心理都得到很大的滿足，平時難以啟齒的心事，都可暢所欲言！睇完套戲很舒服，好希望屋企樓下有這間食堂,positive
"透過食物說故事，大愛！
簡陋的食堂，滿載的人情，加上味蕾的享受！可惜係香港這般彈丸之地，覓一處此地幾乎沒可能！",positive
片頭的音樂已令人完全投入，故事平淡得來感人，是最佳的生活點滴,positive
"好鍾意嗰一種，入到去間舖
跟住周圍嘅人唔多唔少都係識嘅嗰一種感覺

見到啲嘢食，好想即刻搵嚟食⋯",positive
"Ordinary stories, but with strong emotional influence. Good food as well",positive
這種窩心的感動非語言所能比擬的。套戲雖然節奏較慢，但淡淡的感覺對比都市的急促和繁囂,positive
ほんとうに感動でした。,positive
內心細膩，沒有太多的敍述，一舉手一投足，配合動聽的音樂，已足夠。,positive
"節奏慢，但細緻。
細節位恰到好處。
感覺精緻。",positive
喜歡日本風情的人士不要錯過 故事平淡得來感人，是最佳的生活點滴,positive
整個食店的環境令人與人的關係更加密切，更加有人情味。故事雖然是比較平淡普通，但將其與食物連接上確實是另一番風味。,positive
"雖然沒看過漫畫與電視劇集
看前大概知是甚麼一回事
聽朋友說，第二三個故事是虛構
但仍是不俗
最喜歡咖哩飯的故事
唯一遺憾是太多不是深夜食堂的景了",positive
"電影由3個故事組成，其中第2和第3個故比較好看，尤其第2個故事＜咖喱飯＞中master和女角想愛而無法愛的情感令人無限感慨，相信會引起不少觀眾共鳴。
不過，第1個故事倒是有點敗筆，實在不太明白故事究竟想帶出什麼訊息，沒什麼觸動人心之處，若能換掉這個故事，相信會令電影加分。
不過，整體來說，電影版貫徹了電視版的風格，劇情看似淡然，但依然無聲無息觸動到觀眾心靈的某個角落，所以還是值得一看。",positive
值得一看~平凡既人都有不平凡既故事~,positive
感覺同電視劇一樣 睇完劇場版 就好似一囗氣睇左三集咁！ 每一樣食物都代表一個故事 而且故事中亦感覺到有一種說話想表達比觀眾 我諗我唔洗講 大家都估到就係 人情味！ 睇完之後比到我個感覺真係好窩心好舒服！,positive
"影片由三個故事組成，畫面、音樂給人很舒服的感覺，簡單表達老闆和食客、食客之間的情及客人的故事。

一開始那些客人，曾看漫畫，覺得選角很像。食物及老闆的煮食過程都拍得很吸引。

尤其受感動是，老闆很貼心為客人預備窩心的食物，有些是客人點的，是對他們別具意義的食物，完全感受到食客吃到的，不止是口福的滿足，是一份安慰和懷念。

除了人情味，也加了老闆的日常生活和一些好笑的情節，令電影增加不小趣味。只是，略嫌咖哩飯的故事太長，內容表達得不夠深入、未能寫出各角色的故事、內心及掙扎。",positive
"終於可以睇到深夜食堂電影版上映, 即時買定飛入場, 好有意義的戲.",positive
劇中透出一種濃濃的人情味，以幾個客人的故事構成，比起香港其他某些，是某些，垃圾港產片，唉，簡直無法相提並論。,positive
深夜食堂引人入勝之處，是由食物帶出的那份人情味，電影版的故事沒有令一值追看的人失望，寫出了這世代面對的無奈與感慨，值得一看！,positive
睇呢套戲時一路有睇緊漫畫既感覺，雖然平淡但樂在其中，希望佢地一路跟住漫畫拍電影啦！,positive
從故事結構，配樂，風格上讓人感覺就像在影院看電視劇。不過本身故事很好，也值得一看,positive
在繁忙既生活，可以洗滌心靈既一套戲！,positive
"一開始簡單幾句介紹左唔同既熟客
方便左啲無睇原著既人了解
同電視版無太大分別，唔難適應
仲多左好多角色
多左老闆平日晚生活，幾意外
除左第一個故事有啲難明
其他都幾好 阿滿個角色表現可以再好啲
無刻意煽情 結尾幾Warm",positive
故事看似平淡，但充滿人情味，意料之外的好作品,positive
值得一看！如果你想安靜的享受每個小故事那就去看吧絕對不會讓你失望,positive
Goodddddddddd,positive
這套戲透過一間深夜才開嘅食堂，來帶出每個食客的背後故事，食堂老闆就像一個神父，聆聽各人的心聲！老闆牢牢記住所有食客的喜好，烹調出好多窩心的佳餚，令到食客無論在生理和心理都得到很大的滿足，平時難以啟齒的心事，都可暢所欲言！睇完套戲很舒服，好希望屋企樓下有這間食堂，咁就冇得頂啦！,positive
"不知不覺間感覺到那份人情味
～ 甜雞蛋好正😆😂😂",positive
"簡單，恬淡，優美，情深，
哈日族必看，！",positive
我好喜歡食堂老闆個種善解人意的態度，他不像其他食客對當事人的遭遇多多意見，好多時都只是細心聆聽，不發一言，但他每每都比其他人更清楚當事人的感受，並即時端出令人垂涎欲滴的美食，這種窩心的感動非語言所能比擬的。套戲雖然節奏較慢，但淡淡的感覺對比都市的急促和繁囂，無論戲內的人物或觀看電影的都市人，都是令人心靈清靜的良藥。,positive
厡汁原味帶出人間情，master跟各老顧客之間的關係⋯久違了,positive
"令你會心微笑
不知不覺就過了兩小時",positive
"每次睇完深夜食堂
個心總有種說不出的安靜
雖然個故事無劇集甘好睇
但都已經好滿足",positive
